Name,LB,SMI,Atomic_Symbol,DFT_BF3_Affinity,Atomic_Number,Degree,Free_SASA,Atomic_Charge,Radial_Charge_1,Radial_Charge_2,Radial_Charge_3,Radial_Charge_4,Radial_Charge_5,Radial_Charge_6,Radial_Charge_7,Radial_Charge_8,Radial_Charge_9,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n5Ring,n6Ring,nHRing,n5HRing,n6HRing,naRing,n6aRing,naHRing,n6aHRing,nARing,n5ARing,n6ARing,nAHRing,n5AHRing,n6AHRing,nFRing,nFARing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW
912_O4,912,COP1(=O)OCC(C(O1)CC2=CC=CC=C2)CC#N,O,20.5412195,8,2,11.54430224,-0.28276,0.27104,-0.44897,-0.23436,0.07262,-0.12458,-0.06227,0,0,0,0,6,6,35,19,6,16,13,1,4,0,1,0,0,0,0,36,20,28,1,1,6,8,31,4,1,0,5,1,1,3,1,0,0.461538462,24.66666667,23.41584897,22.13883717,35.50436999,34.25098039,34.732,24.14172934,39.38189729,0.704761905,0.669024256,0.632538205,1.014410571,0.97859944,0.992342857,0.689763695,1.125197065,58.06,0.371428571,5,0,40.316688,30.537312,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,4,0.2,2.92888,69.3065,250.5939766,281.0816946,8.030905561
912_N1,912,COP1(=O)OCC(C(O1)CC2=CC=CC=C2)CC#N,N,51.1440475,7,1,17.32907182,-0.19833,-0.13572,-0.0931,0.01587,0.19667,-0.19561,0.3019,-0.33412,-0.2855,-0.06227,0,6,6,35,19,6,16,13,1,4,0,1,0,0,0,0,36,20,28,1,1,6,8,31,4,1,0,5,1,1,3,1,0,0.461538462,24.66666667,23.41584897,22.13883717,35.50436999,34.25098039,34.732,24.14172934,39.38189729,0.704761905,0.669024256,0.632538205,1.014410571,0.97859944,0.992342857,0.689763695,1.125197065,58.06,0.371428571,5,0,40.316688,30.537312,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,4,0.2,2.92888,69.3065,250.5939766,281.0816946,8.030905561
913_O1,913,COC(=O)COC=O,O,10.8531245,8,2,10.80760021,-0.46649,-0.04228,0.09854,-0.19093,0.10222,0,0,0,0,0,0,0,0,14,8,4,6,4,0,4,0,0,0,0,0,0,13,7,11,2,0,0,2,11,2,0,1,0,0,1,0,0,0,0.5,10.33333333,9.831654317,8.484679829,14.98616169,14.57254902,14.88,8.316621557,16.08341323,0.738095238,0.702261023,0.606048559,1.070440121,1.040896359,1.062857143,0.594044397,1.148815231,7.04,0,4,0,13.888758,11.227242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,-0.6676,24.032,107.6283898,118.0266087,8.430472048
913_O2,913,COC(=O)COC=O,O,52.8401205,8,1,16.36772432,-0.24818,0.09531,-0.18312,-0.39186,0.10222,0,0,0,0,0,0,0,0,14,8,4,6,4,0,4,0,0,0,0,0,0,13,7,11,2,0,0,2,11,2,0,1,0,0,1,0,0,0,0.5,10.33333333,9.831654317,8.484679829,14.98616169,14.57254902,14.88,8.316621557,16.08341323,0.738095238,0.702261023,0.606048559,1.070440121,1.040896359,1.062857143,0.594044397,1.148815231,7.04,0,4,0,13.888758,11.227242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,-0.6676,24.032,107.6283898,118.0266087,8.430472048
913_O3,913,COC(=O)COC=O,O,12.3129025,8,2,10.70044244,-0.45588,0.02533,0.43301,-0.28166,-0.20094,0,0,0,0,0,0,0,0,14,8,4,6,4,0,4,0,0,0,0,0,0,13,7,11,2,0,0,2,11,2,0,1,0,0,1,0,0,0,0.5,10.33333333,9.831654317,8.484679829,14.98616169,14.57254902,14.88,8.316621557,16.08341323,0.738095238,0.702261023,0.606048559,1.070440121,1.040896359,1.062857143,0.594044397,1.148815231,7.04,0,4,0,13.888758,11.227242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,-0.6676,24.032,107.6283898,118.0266087,8.430472048
913_O4,913,COC(=O)COC=O,O,29.9930195,8,1,16.72243927,-0.25612,0.03703,-0.26495,-0.07689,0.43301,-0.28166,-0.20094,0,0,0,0,0,0,14,8,4,6,4,0,4,0,0,0,0,0,0,13,7,11,2,0,0,2,11,2,0,1,0,0,1,0,0,0,0.5,10.33333333,9.831654317,8.484679829,14.98616169,14.57254902,14.88,8.316621557,16.08341323,0.738095238,0.702261023,0.606048559,1.070440121,1.040896359,1.062857143,0.594044397,1.148815231,7.04,0,4,0,13.888758,11.227242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,-0.6676,24.032,107.6283898,118.0266087,8.430472048
914_O1,914,C(CCOC=O)CC#N,O,18.0364925,8,2,10.63900451,-0.4679,-0.08429,-0.06289,-0.03949,0.05134,0.19835,0,0,0,0,0,0,0,18,9,3,9,6,1,2,0,0,0,0,0,0,17,8,15,1,1,0,2,15,1,1,0,0,0,1,3,0,0,0.666666667,11.33333333,10.58554658,10.62578689,18.3197378,17.65490196,17.948,11.21265689,20.57831381,0.62962963,0.588085921,0.590321494,1.017763211,0.980827887,0.997111111,0.622925383,1.143239656,8.03,0,3,0,18.725137,12.202863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.625,0.85328,31.48,133.0002079,127.0633285,7.059073807
914_O2,914,C(CCOC=O)CC#N,O,37.2131445,8,1,16.15113987,-0.25614,0.03644,-0.27758,-0.18655,-0.06289,-0.03949,0.05134,0.19835,0,0,0,0,0,18,9,3,9,6,1,2,0,0,0,0,0,0,17,8,15,1,1,0,2,15,1,1,0,0,0,1,3,0,0,0.666666667,11.33333333,10.58554658,10.62578689,18.3197378,17.65490196,17.948,11.21265689,20.57831381,0.62962963,0.588085921,0.590321494,1.017763211,0.980827887,0.997111111,0.622925383,1.143239656,8.03,0,3,0,18.725137,12.202863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.625,0.85328,31.48,133.0002079,127.0633285,7.059073807
914_N1,914,C(CCOC=O)CC#N,N,55.1033015,7,1,17.40500343,-0.19835,-0.13622,-0.10104,-0.05311,-0.01512,0.13625,-0.19032,0.10226,0,0,0,0,0,18,9,3,9,6,1,2,0,0,0,0,0,0,17,8,15,1,1,0,2,15,1,1,0,0,0,1,3,0,0,0.666666667,11.33333333,10.58554658,10.62578689,18.3197378,17.65490196,17.948,11.21265689,20.57831381,0.62962963,0.588085921,0.590321494,1.017763211,0.980827887,0.997111111,0.622925383,1.143239656,8.03,0,3,0,18.725137,12.202863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.625,0.85328,31.48,133.0002079,127.0633285,7.059073807
915_O1,915,COC(=O)CC1=CCCCC1=O,O,15.5107615,8,2,10.53382946,-0.46875,-0.07855,-0.05574,0.03381,0.11528,-0.1444,-0.05485,0,0,0,0,0,0,24,12,3,12,9,0,3,0,0,0,0,0,0,24,12,21,3,0,0,3,21,3,0,1,2,1,0,4,0,0,0.555555556,15,14.00316377,14.39536414,24.31900947,23.4,23.76,15.23204551,27.1198961,0.625,0.583465157,0.599806839,1.013292061,0.975,0.99,0.634668563,1.129995671,12.03,0.25,3,0,25.437516,15.510484,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.166666667,1.2289,43.574,170.325171,168.0786442,7.003276844
915_O2,915,COC(=O)CC1=CCCCC1=O,O,63.990619,8,1,16.52028694,-0.25191,0.05769,-0.33727,-0.16712,0.11528,-0.1444,-0.05485,0,0,0,0,0,0,24,12,3,12,9,0,3,0,0,0,0,0,0,24,12,21,3,0,0,3,21,3,0,1,2,1,0,4,0,0,0.555555556,15,14.00316377,14.39536414,24.31900947,23.4,23.76,15.23204551,27.1198961,0.625,0.583465157,0.599806839,1.013292061,0.975,0.99,0.634668563,1.129995671,12.03,0.25,3,0,25.437516,15.510484,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.166666667,1.2289,43.574,170.325171,168.0786442,7.003276844
915_O3,915,COC(=O)CC1=CCCCC1=O,O,84.78983,8,1,16.77329513,-0.29455,-0.13591,-0.12293,-0.09876,0.37713,-0.28153,-0.20093,0,0,0,0,0,0,24,12,3,12,9,0,3,0,0,0,0,0,0,24,12,21,3,0,0,3,21,3,0,1,2,1,0,4,0,0,0.555555556,15,14.00316377,14.39536414,24.31900947,23.4,23.76,15.23204551,27.1198961,0.625,0.583465157,0.599806839,1.013292061,0.975,0.99,0.634668563,1.129995671,12.03,0.25,3,0,25.437516,15.510484,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0.166666667,1.2289,43.574,170.325171,168.0786442,7.003276844
916_N1,916,C(C#N)OC=O,N,35.598462,7,1,17.33975214,-0.1945,-0.09053,0.08633,-0.19143,0.10218,0,0,0,0,0,0,0,0,9,6,3,3,3,1,2,0,0,0,0,0,0,8,5,6,1,1,0,2,6,1,1,0,0,0,1,0,0,0,0.333333333,7.333333333,7.082008159,6.000303481,9.65622724,9.478431373,9.668,5.816993413,10.33244487,0.814814815,0.786889795,0.666700387,1.072914138,1.053159041,1.074222222,0.646332601,1.14804943,5.03,0,3,0,9.714379,6.183621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.31702,17.629,81.11225228,85.01637834,9.44626426
916_O1,916,C(C#N)OC=O,O,7.1721735,8,2,11.072095,-0.45248,0.018,0.1945,0,0,0,0,0,0,0,0,0,0,9,6,3,3,3,1,2,0,0,0,0,0,0,8,5,6,1,1,0,2,6,1,1,0,0,0,1,0,0,0,0.333333333,7.333333333,7.082008159,6.000303481,9.65622724,9.478431373,9.668,5.816993413,10.33244487,0.814814815,0.786889795,0.666700387,1.072914138,1.053159041,1.074222222,0.646332601,1.14804943,5.03,0,3,0,9.714379,6.183621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.31702,17.629,81.11225228,85.01637834,9.44626426
916_O2,916,C(C#N)OC=O,O,41.1618965,8,1,16.21592059,-0.2561,0.03752,-0.26104,-0.08418,0.1945,0,0,0,0,0,0,0,0,9,6,3,3,3,1,2,0,0,0,0,0,0,8,5,6,1,1,0,2,6,1,1,0,0,0,1,0,0,0,0.333333333,7.333333333,7.082008159,6.000303481,9.65622724,9.478431373,9.668,5.816993413,10.33244487,0.814814815,0.786889795,0.666700387,1.072914138,1.053159041,1.074222222,0.646332601,1.14804943,5.03,0,3,0,9.714379,6.183621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.4,-0.31702,17.629,81.11225228,85.01637834,9.44626426
917_O1,917,CC(=O)OC,O,67.6741955,8,1,16.25448759,-0.25265,0.0492,-0.38606,-0.20093,0,0,0,0,0,0,0,0,0,11,5,2,6,3,0,2,0,0,0,0,0,0,10,4,9,1,0,0,1,9,1,0,1,0,0,1,0,0,0,0.666666667,6.666666667,6.16759637,6.05508162,11.32483613,10.8745098,11.08,6.356142515,12.66464108,0.606060606,0.560690579,0.550461965,1.029530557,0.9885918,1.007272727,0.577831138,1.151331008,4.02,0,2,0,10.614758,8.623242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1793,17.69,75.38840957,74.03677943,6.730616312
917_O2,917,CC(=O)OC,O,14.6653505,8,2,10.6571895,-0.4692,-0.08678,-0.10456,0,0,0,0,0,0,0,0,0,0,11,5,2,6,3,0,2,0,0,0,0,0,0,10,4,9,1,0,0,1,9,1,0,1,0,0,1,0,0,0,0.666666667,6.666666667,6.16759637,6.05508162,11.32483613,10.8745098,11.08,6.356142515,12.66464108,0.606060606,0.560690579,0.550461965,1.029530557,0.9885918,1.007272727,0.577831138,1.151331008,4.02,0,2,0,10.614758,8.623242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1793,17.69,75.38840957,74.03677943,6.730616312
918_O1,918,CCC(=O)OCC=O,O,59.1150655,8,1,16.17702862,-0.2523,0.05313,-0.36218,-0.19414,0.19141,0,0,0,0,0,0,0,0,16,8,3,8,5,0,3,0,0,0,0,0,0,15,7,13,2,0,0,2,13,2,0,2,0,0,2,1,0,0,0.6,10.33333333,9.667471484,9.311708528,16.54333576,15.94901961,16.24,9.634936527,18.2893168,0.645833333,0.604216968,0.581981783,1.033958485,0.996813725,1.015,0.602183533,1.1430823,7.03,0,3,0,16.090344,11.497656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,0.1385,27.314,116.134148,116.0473441,7.252959007
918_O2,918,CCC(=O)OCC=O,O,14.557705,8,2,10.8771299,-0.45799,-0.00612,0.09897,-0.07084,0,0,0,0,0,0,0,0,0,16,8,3,8,5,0,3,0,0,0,0,0,0,15,7,13,2,0,0,2,13,2,0,2,0,0,2,1,0,0,0.6,10.33333333,9.667471484,9.311708528,16.54333576,15.94901961,16.24,9.634936527,18.2893168,0.645833333,0.604216968,0.581981783,1.033958485,0.996813725,1.015,0.602183533,1.1430823,7.03,0,3,0,16.090344,11.497656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,0.1385,27.314,116.134148,116.0473441,7.252959007
918_O3,918,CCC(=O)OCC=O,O,60.362178,8,1,17.51209346,-0.29954,-0.14248,0.1121,-0.18825,0.11718,-0.09244,-0.07084,0,0,0,0,0,0,16,8,3,8,5,0,3,0,0,0,0,0,0,15,7,13,2,0,0,2,13,2,0,2,0,0,2,1,0,0,0.6,10.33333333,9.667471484,9.311708528,16.54333576,15.94901961,16.24,9.634936527,18.2893168,0.645833333,0.604216968,0.581981783,1.033958485,0.996813725,1.015,0.602183533,1.1430823,7.03,0,3,0,16.090344,11.497656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,0.1385,27.314,116.134148,116.0473441,7.252959007
919_O1,919,CCC(C)C(=O)OCC,O,76.2018195,8,1,16.25491537,-0.25198,0.05615,-0.35585,-0.32051,-0.14871,0,0,0,0,0,0,0,0,23,9,2,14,7,0,2,0,0,0,0,0,0,22,8,21,1,0,0,1,21,1,0,1,0,0,4,1,1,0,0.857142857,12,10.83898093,12.22239284,22.87618354,21.77647059,22.12,13.55036048,26.32579967,0.52173913,0.471260041,0.531408384,0.994616676,0.946803069,0.96173913,0.589146108,1.144599986,8.02,0,2,0,22.629102,16.648898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.375,1.5956,36.088,144.5723505,130.0993797,5.656494769
919_O2,919,CCC(C)C(=O)OCC,O,-3.973074,8,2,10.32915491,-0.46577,-0.06919,-0.15716,-0.13076,-0.06918,0,0,0,0,0,0,0,0,23,9,2,14,7,0,2,0,0,0,0,0,0,22,8,21,1,0,0,1,21,1,0,1,0,0,4,1,1,0,0.857142857,12,10.83898093,12.22239284,22.87618354,21.77647059,22.12,13.55036048,26.32579967,0.52173913,0.471260041,0.531408384,0.994616676,0.946803069,0.96173913,0.589146108,1.144599986,8.02,0,2,0,22.629102,16.648898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.375,1.5956,36.088,144.5723505,130.0993797,5.656494769
920_O1,920,COC(=O)C=O,O,7.7970425,8,2,10.8448361,-0.46349,-0.01192,0.17302,0,0,0,0,0,0,0,0,0,0,10,6,3,4,3,0,3,0,0,0,0,0,0,9,5,7,2,0,0,2,7,2,0,2,0,0,0,0,0,0,0.333333333,7.666666667,7.331779202,6.228052921,10.76766205,10.49803922,10.72,6.037827545,11.45873751,0.766666667,0.73317792,0.622805292,1.076766205,1.049803922,1.072,0.603782754,1.145873751,5.03,0,3,0,10.083172,7.484828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-0.6417,18.08,81.54217758,88.01604399,8.801604399
920_O2,920,COC(=O)C=O,O,42.4221365,8,1,16.52042425,-0.24305,0.12748,-0.10901,-0.20097,0,0,0,0,0,0,0,0,0,10,6,3,4,3,0,3,0,0,0,0,0,0,9,5,7,2,0,0,2,7,2,0,2,0,0,0,0,0,0,0.333333333,7.666666667,7.331779202,6.228052921,10.76766205,10.49803922,10.72,6.037827545,11.45873751,0.766666667,0.73317792,0.622805292,1.076766205,1.049803922,1.072,0.603782754,1.145873751,5.03,0,3,0,10.083172,7.484828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-0.6417,18.08,81.54217758,88.01604399,8.801604399
920_O3,920,COC(=O)C=O,O,32.3244635,8,1,17.38058316,-0.29047,-0.06347,0.42452,-0.28203,-0.20097,0,0,0,0,0,0,0,0,10,6,3,4,3,0,3,0,0,0,0,0,0,9,5,7,2,0,0,2,7,2,0,2,0,0,0,0,0,0,0.333333333,7.666666667,7.331779202,6.228052921,10.76766205,10.49803922,10.72,6.037827545,11.45873751,0.766666667,0.73317792,0.622805292,1.076766205,1.049803922,1.072,0.603782754,1.145873751,5.03,0,3,0,10.083172,7.484828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,-0.6417,18.08,81.54217758,88.01604399,8.801604399
921_O1,921,COC(=O)F,O,6.938504,8,2,10.92413465,-0.44368,0.13437,0,0,0,0,0,0,0,0,0,0,0,8,5,3,3,2,0,2,0,0,1,0,0,1,7,4,6,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0.5,6.666666667,6.497577487,4.888894565,8.949745084,8.847058824,9.08,4.491843713,9.588983331,0.833333333,0.812197186,0.611111821,1.118718135,1.105882353,1.135,0.561480464,1.198622916,4.03,0,2,0,7.501379,6.726621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7223,13.513,64.1599833,78.01170756,9.751463445
921_O2,921,COC(=O)F,O,28.535867,8,1,16.51426769,-0.21073,0.28393,-0.28463,-0.20124,0,0,0,0,0,0,0,0,0,8,5,3,3,2,0,2,0,0,1,0,0,1,7,4,6,1,0,0,1,6,1,0,0,0,0,0,0,0,0,0.5,6.666666667,6.497577487,4.888894565,8.949745084,8.847058824,9.08,4.491843713,9.588983331,0.833333333,0.812197186,0.611111821,1.118718135,1.105882353,1.135,0.561480464,1.198622916,4.03,0,2,0,7.501379,6.726621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7223,13.513,64.1599833,78.01170756,9.751463445
922_O1,922,C(C=O)OC=O,O,50.537557,8,1,17.42823046,-0.29954,-0.1425,0.11181,-0.19078,0.10223,0,0,0,0,0,0,0,0,10,6,3,4,3,0,3,0,0,0,0,0,0,9,5,7,2,0,0,2,7,2,0,1,0,0,1,0,0,0,0.333333333,7.666666667,7.331779202,6.228052921,10.76766205,10.49803922,10.72,6.037827545,11.45873751,0.766666667,0.73317792,0.622805292,1.076766205,1.049803922,1.072,0.603782754,1.145873751,5.03,0,3,0,10.083172,7.484828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,-0.6417,18.08,81.54217758,88.01604399,8.801604399
922_O2,922,C(C=O)OC=O,O,10.01559,8,2,11.0844461,-0.46021,-0.02104,0.19141,0,0,0,0,0,0,0,0,0,0,10,6,3,4,3,0,3,0,0,0,0,0,0,9,5,7,2,0,0,2,7,2,0,1,0,0,1,0,0,0,0.333333333,7.666666667,7.331779202,6.228052921,10.76766205,10.49803922,10.72,6.037827545,11.45873751,0.766666667,0.73317792,0.622805292,1.076766205,1.049803922,1.072,0.603782754,1.145873751,5.03,0,3,0,10.083172,7.484828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,-0.6417,18.08,81.54217758,88.01604399,8.801604399
922_O3,922,C(C=O)OC=O,O,51.845056,8,1,16.41777219,-0.25612,0.03688,-0.26943,-0.12327,0.19141,0,0,0,0,0,0,0,0,10,6,3,4,3,0,3,0,0,0,0,0,0,9,5,7,2,0,0,2,7,2,0,1,0,0,1,0,0,0,0.333333333,7.666666667,7.331779202,6.228052921,10.76766205,10.49803922,10.72,6.037827545,11.45873751,0.766666667,0.73317792,0.622805292,1.076766205,1.049803922,1.072,0.603782754,1.145873751,5.03,0,3,0,10.083172,7.484828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,-0.6417,18.08,81.54217758,88.01604399,8.801604399
923_O1,923,C(C(=O)C=O)OC=O,O,39.011612,8,1,17.03086556,-0.2873,-0.05525,0.2903,-0.1908,0.10223,0,0,0,0,0,0,0,0,12,8,4,4,4,0,4,0,0,0,0,0,0,11,7,8,3,0,0,3,8,3,0,1,1,0,1,0,0,0,0.25,10,9.663808176,7.942852025,13.09832484,12.84705882,13.12,7.518067066,13.66812358,0.833333333,0.805317348,0.661904335,1.09152707,1.070588235,1.093333333,0.626505589,1.139010299,7.04,0,4,0,12.555172,8.352828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.571428571,-1.0726,23.087,104.9919308,116.0109586,9.667579884
923_O2,923,C(C(=O)C=O)OC=O,O,38.3211055,8,1,17.61550147,-0.29446,-0.10558,0.2399,0.10927,-0.1908,0.10223,0,0,0,0,0,0,0,12,8,4,4,4,0,4,0,0,0,0,0,0,11,7,8,3,0,0,3,8,3,0,1,1,0,1,0,0,0,0.25,10,9.663808176,7.942852025,13.09832484,12.84705882,13.12,7.518067066,13.66812358,0.833333333,0.805317348,0.661904335,1.09152707,1.070588235,1.093333333,0.626505589,1.139010299,7.04,0,4,0,12.555172,8.352828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.571428571,-1.0726,23.087,104.9919308,116.0109586,9.667579884
923_O3,923,C(C(=O)C=O)OC=O,O,14.205888,8,2,10.82222333,-0.45938,-0.00968,0.27944,0.18102,0,0,0,0,0,0,0,0,0,12,8,4,4,4,0,4,0,0,0,0,0,0,11,7,8,3,0,0,3,8,3,0,1,1,0,1,0,0,0,0.25,10,9.663808176,7.942852025,13.09832484,12.84705882,13.12,7.518067066,13.66812358,0.833333333,0.805317348,0.661904335,1.09152707,1.070588235,1.093333333,0.626505589,1.139010299,7.04,0,4,0,12.555172,8.352828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.571428571,-1.0726,23.087,104.9919308,116.0109586,9.667579884
923_O4,923,C(C(=O)C=O)OC=O,O,43.9344245,8,1,17.40279843,-0.25612,0.03691,-0.26858,-0.11191,0.27944,0.18102,0,0,0,0,0,0,0,12,8,4,4,4,0,4,0,0,0,0,0,0,11,7,8,3,0,0,3,8,3,0,1,1,0,1,0,0,0,0.25,10,9.663808176,7.942852025,13.09832484,12.84705882,13.12,7.518067066,13.66812358,0.833333333,0.805317348,0.661904335,1.09152707,1.070588235,1.093333333,0.626505589,1.139010299,7.04,0,4,0,12.555172,8.352828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.571428571,-1.0726,23.087,104.9919308,116.0109586,9.667579884
924_O1,924,CCCOC=O,O,20.7775145,8,2,10.20039444,-0.46791,-0.0846,-0.06705,-0.06948,0,0,0,0,0,0,0,0,0,14,6,2,8,4,0,2,0,0,0,0,0,0,13,5,12,1,0,0,1,12,1,0,0,0,0,2,1,0,0,0.75,8,7.335442511,7.596909424,14.21267298,13.6,13.84,8.154697006,16.07993073,0.571428571,0.523960179,0.542636387,1.015190927,0.971428571,0.988571429,0.582478358,1.148566481,5.02,0,2,0,13.618344,10.629656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5694,22.307,92.6843948,88.0524295,6.28945925
924_O2,924,CCCOC=O,O,61.4622625,8,1,16.51501745,-0.25614,0.03644,-0.2776,-0.18686,-0.06705,-0.06948,0,0,0,0,0,0,0,14,6,2,8,4,0,2,0,0,0,0,0,0,13,5,12,1,0,0,1,12,1,0,0,0,0,2,1,0,0,0.75,8,7.335442511,7.596909424,14.21267298,13.6,13.84,8.154697006,16.07993073,0.571428571,0.523960179,0.542636387,1.015190927,0.971428571,0.988571429,0.582478358,1.148566481,5.02,0,2,0,13.618344,10.629656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5694,22.307,92.6843948,88.0524295,6.28945925
925_O1,925,CCC(=O)OCC,O,73.44767,8,1,16.11413819,-0.25231,0.05267,-0.37064,-0.26058,-0.07953,0,0,0,0,0,0,0,0,17,7,2,10,5,0,2,0,0,0,0,0,0,16,6,15,1,0,0,1,15,1,0,1,0,0,3,1,0,0,0.8,9.333333333,8.503288652,9.138737228,17.10050983,16.3254902,16.6,9.953251497,19.49522038,0.549019608,0.50019345,0.537572778,1.005912343,0.960322953,0.976470588,0.585485382,1.146777669,6.02,0,2,0,16.62193,12.63607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,0.9595,26.924,109.98038,102.0680796,6.00400468
925_O2,925,CCC(=O)OCC,O,21.641304,8,2,10.71822386,-0.46598,-0.07254,-0.17196,-0.07084,0,0,0,0,0,0,0,0,0,17,7,2,10,5,0,2,0,0,0,0,0,0,16,6,15,1,0,0,1,15,1,0,1,0,0,3,1,0,0,0.8,9.333333333,8.503288652,9.138737228,17.10050983,16.3254902,16.6,9.953251497,19.49522038,0.549019608,0.50019345,0.537572778,1.005912343,0.960322953,0.976470588,0.585485382,1.146777669,6.02,0,2,0,16.62193,12.63607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333333333,0.9595,26.924,109.98038,102.0680796,6.00400468
926_O1,926,COC(=O)C#N,O,4.486287,8,2,10.99731274,-0.45797,0.03403,0.18525,0,0,0,0,0,0,0,0,0,0,9,6,3,3,3,1,2,0,0,0,0,0,0,8,5,6,1,1,0,2,6,1,1,1,0,0,0,0,0,0,0.333333333,7.333333333,7.082008159,6.000303481,9.65622724,9.478431373,9.668,5.816993413,10.33244487,0.814814815,0.786889795,0.666700387,1.072914138,1.053159041,1.074222222,0.646332601,1.14804943,5.03,0,3,0,9.714379,6.183621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31702,17.629,81.11225228,85.01637834,9.44626426
926_O2,926,COC(=O)C#N,O,23.0879545,8,1,16.66866766,-0.23357,0.17673,-0.09748,-0.20105,0,0,0,0,0,0,0,0,0,9,6,3,3,3,1,2,0,0,0,0,0,0,8,5,6,1,1,0,2,6,1,1,1,0,0,0,0,0,0,0.333333333,7.333333333,7.082008159,6.000303481,9.65622724,9.478431373,9.668,5.816993413,10.33244487,0.814814815,0.786889795,0.666700387,1.072914138,1.053159041,1.074222222,0.646332601,1.14804943,5.03,0,3,0,9.714379,6.183621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31702,17.629,81.11225228,85.01637834,9.44626426
