Name,LB,SMI,Atomic_Symbol,DFT_BF3_Affinity,Atomic_Number,Degree,Free_SASA,Atomic_Charge,Radial_Charge_1,Radial_Charge_2,Radial_Charge_3,Radial_Charge_4,Radial_Charge_5,Radial_Charge_6,Radial_Charge_7,Radial_Charge_8,Radial_Charge_9,nBase,nAromAtom,nAromBond,nAtom,nHeavyAtom,nHetero,nH,nC,nN,nO,nS,nP,nF,nCl,nBr,nX,nBonds,nBondsO,nBondsS,nBondsD,nBondsT,nBondsA,nBondsM,nBondsKS,nBondsKD,C1SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,SZ,Sm,Sv,Sse,Spe,Sare,Sp,Si,MZ,Mm,Mv,Mse,Mpe,Mare,Mp,Mi,fragCpx,fMF,nHBAcc,nHBDon,apol,bpol,nRing,n5Ring,n6Ring,nHRing,n5HRing,n6HRing,naRing,n6aRing,naHRing,n6aHRing,nARing,n5ARing,n6ARing,nAHRing,n5AHRing,n6AHRing,nFRing,nFARing,nRot,RotRatio,SLogP,SMR,Vabc,MW,AMW,Exp_BF3_Affinity
326_O3,326,C(C)OP1(OCCO1)=O,O,30.5548815,8,2,12.31992784,-0.28442,0.27263,-0.32465,-0.14933,-0.0762,0,0,0,0,0,0,0,0,18,9,5,9,4,0,4,0,1,0,0,0,0,18,9,17,1,0,0,1,17,1,0,0,0,0,4,0,0,0,1,13.33333333,12.66220648,10.48447629,18.73379461,18.01960784,18.344,11.68810599,20.63764527,0.740740741,0.703455915,0.582470905,1.040766367,1.001089325,1.019111111,0.649339222,1.146535848,9.05,0.277777778,4,0,19.519137,22.944863,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0.222222222,1.1778,31.1365,120.3721026,152.0238454,8.445769189,83.62
326_O4,326,C(C)OP1(OCCO1)=O,O,82.132829,8,1,18.83229817,-0.2279,0.24653,-0.60948,-0.38851,-0.0762,0,0,0,0,0,0,0,0,18,9,5,9,4,0,4,0,1,0,0,0,0,18,9,17,1,0,0,1,17,1,0,0,0,0,4,0,0,0,1,13.33333333,12.66220648,10.48447629,18.73379461,18.01960784,18.344,11.68810599,20.63764527,0.740740741,0.703455915,0.582470905,1.040766367,1.001089325,1.019111111,0.649339222,1.146535848,9.05,0.277777778,4,0,19.519137,22.944863,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0.222222222,1.1778,31.1365,120.3721026,152.0238454,8.445769189,83.62
327_O1,327,C1(=CC=CC=C1)P1(OCC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1)=O,O,33.928649,8,2,11.0589069,-0.30381,0.1297,-0.17908,-0.26558,-0.37636,-0.31143,-0.12454,0,0,0,0,18,18,44,25,4,19,21,0,3,0,1,0,0,0,0,47,28,28,1,0,18,19,37,10,0,0,16,2,2,0,0,1,0.142857143,30.66666667,29.16940821,29.4788162,43.8423161,42.29803922,42.744,32.20063892,48.50470742,0.696969697,0.662941096,0.669973095,0.996416275,0.961319073,0.971454545,0.731832703,1.102379714,184.04,0.545454545,3,0,53.775067,31.240933,4,0,4,1,0,1,3,3,0,0,1,0,1,1,0,1,0,0,3,0.107142857,4.5381,99.2505,312.1161171,350.1071811,7.956981389,84.4
327_O2,327,C1(=CC=CC=C1)P1(OCC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1)=O,O,21.59405,8,2,10.18779909,-0.30381,0.1297,-0.17908,-0.26558,-0.37636,-0.31143,-0.12454,0,0,0,0,18,18,44,25,4,19,21,0,3,0,1,0,0,0,0,47,28,28,1,0,18,19,37,10,0,0,16,2,2,0,0,1,0.142857143,30.66666667,29.16940821,29.4788162,43.8423161,42.29803922,42.744,32.20063892,48.50470742,0.696969697,0.662941096,0.669973095,0.996416275,0.961319073,0.971454545,0.731832703,1.102379714,184.04,0.545454545,3,0,53.775067,31.240933,4,0,4,1,0,1,3,3,0,0,1,0,1,1,0,1,0,0,3,0.107142857,4.5381,99.2505,312.1161171,350.1071811,7.956981389,84.4
327_O3,327,C1(=CC=CC=C1)P1(OCC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1)=O,O,96.462808,8,1,18.82207622,-0.25443,0.10649,-0.43702,-0.38542,-0.07903,-0.08215,-0.25171,-0.24916,-0.12454,0,0,18,18,44,25,4,19,21,0,3,0,1,0,0,0,0,47,28,28,1,0,18,19,37,10,0,0,16,2,2,0,0,1,0.142857143,30.66666667,29.16940821,29.4788162,43.8423161,42.29803922,42.744,32.20063892,48.50470742,0.696969697,0.662941096,0.669973095,0.996416275,0.961319073,0.971454545,0.731832703,1.102379714,184.04,0.545454545,3,0,53.775067,31.240933,4,0,4,1,0,1,3,3,0,0,1,0,1,1,0,1,0,0,3,0.107142857,4.5381,99.2505,312.1161171,350.1071811,7.956981389,84.4
328_O1,328,P(=O)(OC)(OC)OC,O,84.012687,8,1,18.87390642,-0.22794,0.24553,-0.6252,-0.48275,0,0,0,0,0,0,0,0,0,17,8,5,9,3,0,4,0,1,0,0,0,0,16,7,15,1,0,0,1,15,1,0,0,0,0,0,0,0,0,1,12.33333333,11.66220648,9.484476287,17.73379461,17.01960784,17.344,10.68810599,19.63764527,0.725490196,0.686012146,0.55791037,1.043164389,1.001153403,1.020235294,0.628712117,1.155155604,7.05,0,4,0,17.849137,22.944863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,1.0337,28.6335,115.4325764,140.0238454,8.236696788,84.75
328_O2,328,P(=O)(OC)(OC)OC,O,22.833286,8,2,11.45204035,-0.29024,0.23071,-0.4168,-0.32183,0,0,0,0,0,0,0,0,0,17,8,5,9,3,0,4,0,1,0,0,0,0,16,7,15,1,0,0,1,15,1,0,0,0,0,0,0,0,0,1,12.33333333,11.66220648,9.484476287,17.73379461,17.01960784,17.344,10.68810599,19.63764527,0.725490196,0.686012146,0.55791037,1.043164389,1.001153403,1.020235294,0.628712117,1.155155604,7.05,0,4,0,17.849137,22.944863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,1.0337,28.6335,115.4325764,140.0238454,8.236696788,84.75
328_O3,328,P(=O)(OC)(OC)OC,O,24.2799365,8,2,11.43792498,-0.29024,0.23071,-0.4168,-0.32183,0,0,0,0,0,0,0,0,0,17,8,5,9,3,0,4,0,1,0,0,0,0,16,7,15,1,0,0,1,15,1,0,0,0,0,0,0,0,0,1,12.33333333,11.66220648,9.484476287,17.73379461,17.01960784,17.344,10.68810599,19.63764527,0.725490196,0.686012146,0.55791037,1.043164389,1.001153403,1.020235294,0.628712117,1.155155604,7.05,0,4,0,17.849137,22.944863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,1.0337,28.6335,115.4325764,140.0238454,8.236696788,84.75
328_O4,328,P(=O)(OC)(OC)OC,O,24.161789,8,2,11.39528763,-0.29024,0.23071,-0.4168,-0.32183,0,0,0,0,0,0,0,0,0,17,8,5,9,3,0,4,0,1,0,0,0,0,16,7,15,1,0,0,1,15,1,0,0,0,0,0,0,0,0,1,12.33333333,11.66220648,9.484476287,17.73379461,17.01960784,17.344,10.68810599,19.63764527,0.725490196,0.686012146,0.55791037,1.043164389,1.001153403,1.020235294,0.628712117,1.155155604,7.05,0,4,0,17.849137,22.944863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.428571429,1.0337,28.6335,115.4325764,140.0238454,8.236696788,84.75
329_O1,329,C1(=CC=CC=C1)P1(OCC(CO1)(C)C)=O,O,28.7170315,8,2,10.92059852,-0.30455,0.12022,-0.24621,-0.3868,-0.12465,-0.06227,0,0,0,0,0,6,6,30,15,4,15,11,0,3,0,1,0,0,0,0,31,16,24,1,0,6,7,27,4,0,0,6,0,4,0,0,1,0.454545455,20,18.83371593,18.39516059,30.06664239,28.84705882,29.224,20.60352994,33.67412813,0.666666667,0.627790531,0.61317202,1.002221413,0.961568627,0.974133333,0.686784331,1.122470938,46.04,0.4,3,0,34.407895,27.228105,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0625,2.578,59.3675,201.4879365,226.075881,7.535862699,86
329_O2,329,C1(=CC=CC=C1)P1(OCC(CO1)(C)C)=O,O,26.698022,8,2,11.94870784,-0.30455,0.12022,-0.24621,-0.3868,-0.12465,-0.06227,0,0,0,0,0,6,6,30,15,4,15,11,0,3,0,1,0,0,0,0,31,16,24,1,0,6,7,27,4,0,0,6,0,4,0,0,1,0.454545455,20,18.83371593,18.39516059,30.06664239,28.84705882,29.224,20.60352994,33.67412813,0.666666667,0.627790531,0.61317202,1.002221413,0.961568627,0.974133333,0.686784331,1.122470938,46.04,0.4,3,0,34.407895,27.228105,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0625,2.578,59.3675,201.4879365,226.075881,7.535862699,86
329_O3,329,C1(=CC=CC=C1)P1(OCC(CO1)(C)C)=O,O,77.5040725,8,1,18.91715008,-0.25443,0.10644,-0.43854,-0.40433,-0.15633,-0.20485,0,0,0,0,0,6,6,30,15,4,15,11,0,3,0,1,0,0,0,0,31,16,24,1,0,6,7,27,4,0,0,6,0,4,0,0,1,0.454545455,20,18.83371593,18.39516059,30.06664239,28.84705882,29.224,20.60352994,33.67412813,0.666666667,0.627790531,0.61317202,1.002221413,0.961568627,0.974133333,0.686784331,1.122470938,46.04,0.4,3,0,34.407895,27.228105,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.0625,2.578,59.3675,201.4879365,226.075881,7.535862699,86
330_O1,330,COP1(OCCO1)=O,O,18.564223,8,2,11.6055161,-0.29023,0.23143,-0.40443,-0.23918,0,0,0,0,0,0,0,0,0,15,8,5,7,3,0,4,0,1,0,0,0,0,15,8,14,1,0,0,1,14,1,0,0,0,0,2,0,0,0,1,12,11.49436034,8.942648484,15.84595776,15.29411765,15.584,9.889551497,17.22235562,0.8,0.766290689,0.596176566,1.056397184,1.019607843,1.038933333,0.659303433,1.148157041,8.05,0.333333333,4,0,16.515551,20.938449,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.125,0.7877,26.5195,103.0761174,138.0081953,9.200546356,86.07
330_O2,330,COP1(OCCO1)=O,O,30.420981,8,2,12.39142879,-0.28443,0.27236,-0.32799,-0.16092,0,0,0,0,0,0,0,0,0,15,8,5,7,3,0,4,0,1,0,0,0,0,15,8,14,1,0,0,1,14,1,0,0,0,0,2,0,0,0,1,12,11.49436034,8.942648484,15.84595776,15.29411765,15.584,9.889551497,17.22235562,0.8,0.766290689,0.596176566,1.056397184,1.019607843,1.038933333,0.659303433,1.148157041,8.05,0.333333333,4,0,16.515551,20.938449,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.125,0.7877,26.5195,103.0761174,138.0081953,9.200546356,86.07
330_O3,330,COP1(OCCO1)=O,O,24.991447,8,2,12.31677711,-0.28443,0.27236,-0.32799,-0.16092,0,0,0,0,0,0,0,0,0,15,8,5,7,3,0,4,0,1,0,0,0,0,15,8,14,1,0,0,1,14,1,0,0,0,0,2,0,0,0,1,12,11.49436034,8.942648484,15.84595776,15.29411765,15.584,9.889551497,17.22235562,0.8,0.766290689,0.596176566,1.056397184,1.019607843,1.038933333,0.659303433,1.148157041,8.05,0.333333333,4,0,16.515551,20.938449,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.125,0.7877,26.5195,103.0761174,138.0081953,9.200546356,86.07
330_O4,330,COP1(OCCO1)=O,O,80.342238,8,1,18.93442233,-0.22791,0.24626,-0.61283,-0.4001,0,0,0,0,0,0,0,0,0,15,8,5,7,3,0,4,0,1,0,0,0,0,15,8,14,1,0,0,1,14,1,0,0,0,0,2,0,0,0,1,12,11.49436034,8.942648484,15.84595776,15.29411765,15.584,9.889551497,17.22235562,0.8,0.766290689,0.596176566,1.056397184,1.019607843,1.038933333,0.659303433,1.148157041,8.05,0.333333333,4,0,16.515551,20.938449,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.125,0.7877,26.5195,103.0761174,138.0081953,9.200546356,86.07
331_O1,331,C(C)OP(=O)(OCC)C1=CC(CC(C1)(C)C)=O,O,27.076094,8,2,11.70018061,-0.30572,0.10497,-0.33686,-0.22865,0.10839,-0.21287,0,0,0,0,0,0,0,38,17,5,21,12,0,4,0,1,0,0,0,0,38,17,35,3,0,0,3,35,3,0,0,3,0,6,2,0,1,0.75,23.33333333,21.66928332,21.73544311,38.06081573,36.37254902,36.904,24.47943293,43.12938314,0.614035088,0.570244298,0.571985345,1.001600414,0.957172343,0.971157895,0.644195604,1.134983767,17.05,0.157894737,4,0,40.880653,34.115347,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0.294117647,3.5255,66.9635,253.4670665,260.1177458,6.845203836,87.36
331_O2,331,C(C)OP(=O)(OCC)C1=CC(CC(C1)(C)C)=O,O,88.1058415,8,1,18.65561002,-0.25478,0.10218,-0.46349,-0.37774,0.03219,-0.21287,0,0,0,0,0,0,0,38,17,5,21,12,0,4,0,1,0,0,0,0,38,17,35,3,0,0,3,35,3,0,0,3,0,6,2,0,1,0.75,23.33333333,21.66928332,21.73544311,38.06081573,36.37254902,36.904,24.47943293,43.12938314,0.614035088,0.570244298,0.571985345,1.001600414,0.957172343,0.971157895,0.644195604,1.134983767,17.05,0.157894737,4,0,40.880653,34.115347,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0.294117647,3.5255,66.9635,253.4670665,260.1177458,6.845203836,87.36
331_O3,331,C(C)OP(=O)(OCC)C1=CC(CC(C1)(C)C)=O,O,16.9390385,8,2,11.65225063,-0.30572,0.10497,-0.33686,-0.22865,0.10839,-0.21287,0,0,0,0,0,0,0,38,17,5,21,12,0,4,0,1,0,0,0,0,38,17,35,3,0,0,3,35,3,0,0,3,0,6,2,0,1,0.75,23.33333333,21.66928332,21.73544311,38.06081573,36.37254902,36.904,24.47943293,43.12938314,0.614035088,0.570244298,0.571985345,1.001600414,0.957172343,0.971157895,0.644195604,1.134983767,17.05,0.157894737,4,0,40.880653,34.115347,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0.294117647,3.5255,66.9635,253.4670665,260.1177458,6.845203836,87.36
331_O4,331,C(C)OP(=O)(OCC)C1=CC(CC(C1)(C)C)=O,O,74.8365645,8,1,16.98900199,-0.29482,-0.1385,-0.13045,0.02932,0.25388,-0.40566,-0.29819,-0.15239,0,0,0,0,0,38,17,5,21,12,0,4,0,1,0,0,0,0,38,17,35,3,0,0,3,35,3,0,0,3,0,6,2,0,1,0.75,23.33333333,21.66928332,21.73544311,38.06081573,36.37254902,36.904,24.47943293,43.12938314,0.614035088,0.570244298,0.571985345,1.001600414,0.957172343,0.971157895,0.644195604,1.134983767,17.05,0.157894737,4,0,40.880653,34.115347,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0.294117647,3.5255,66.9635,253.4670665,260.1177458,6.845203836,87.36
332_N1,332,CN(P1(OCC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1)=O)C,N,77.1102475,7,3,6.118644235,-0.21486,0.18681,-0.40436,-0.25724,0.04561,-0.01988,-0.25171,-0.24916,-0.12454,0,0,12,12,42,22,5,20,17,1,3,0,1,0,0,0,0,44,24,31,1,0,12,13,37,7,0,0,10,2,2,0,0,1,0.294117647,28,26.41951228,26.50769367,41.94938092,40.35294118,40.852,29.2585988,47.0030905,0.666666667,0.629036007,0.631135564,0.998794784,0.960784314,0.972666667,0.696633305,1.119121202,114.05,0.428571429,3,0,48.86186,33.95414,3,0,3,1,0,1,2,2,0,0,1,0,1,1,0,1,0,0,3,0.125,3.6892,86.8615,285.0947726,317.1180801,7.550430479,87.8
332_O1,332,CN(P1(OCC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1)=O)C,O,42.109707,8,2,10.75294722,-0.29524,0.18555,-0.37981,-0.3773,-0.25171,-0.24916,-0.12454,0,0,0,0,12,12,42,22,5,20,17,1,3,0,1,0,0,0,0,44,24,31,1,0,12,13,37,7,0,0,10,2,2,0,0,1,0.294117647,28,26.41951228,26.50769367,41.94938092,40.35294118,40.852,29.2585988,47.0030905,0.666666667,0.629036007,0.631135564,0.998794784,0.960784314,0.972666667,0.696633305,1.119121202,114.05,0.428571429,3,0,48.86186,33.95414,3,0,3,1,0,1,2,2,0,0,1,0,1,1,0,1,0,0,3,0.125,3.6892,86.8615,285.0947726,317.1180801,7.550430479,87.8
332_O2,332,CN(P1(OCC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1)=O)C,O,43.9396805,8,2,11.13887047,-0.29524,0.18555,-0.37981,-0.3773,-0.25171,-0.24916,-0.12454,0,0,0,0,12,12,42,22,5,20,17,1,3,0,1,0,0,0,0,44,24,31,1,0,12,13,37,7,0,0,10,2,2,0,0,1,0.294117647,28,26.41951228,26.50769367,41.94938092,40.35294118,40.852,29.2585988,47.0030905,0.666666667,0.629036007,0.631135564,0.998794784,0.960784314,0.972666667,0.696633305,1.119121202,114.05,0.428571429,3,0,48.86186,33.95414,3,0,3,1,0,1,2,2,0,0,1,0,1,1,0,1,0,0,3,0.125,3.6892,86.8615,285.0947726,317.1180801,7.550430479,87.8
332_O3,332,CN(P1(OCC(CO1)(C1=CC=CC=C1)C1=CC=CC=C1)=O)C,O,100.5087035,8,1,18.30910709,-0.24075,0.16648,-0.63886,-0.4973,0.04561,-0.01988,-0.25171,-0.24916,-0.12454,0,0,12,12,42,22,5,20,17,1,3,0,1,0,0,0,0,44,24,31,1,0,12,13,37,7,0,0,10,2,2,0,0,1,0.294117647,28,26.41951228,26.50769367,41.94938092,40.35294118,40.852,29.2585988,47.0030905,0.666666667,0.629036007,0.631135564,0.998794784,0.960784314,0.972666667,0.696633305,1.119121202,114.05,0.428571429,3,0,48.86186,33.95414,3,0,3,1,0,1,2,2,0,0,1,0,1,1,0,1,0,0,3,0.125,3.6892,86.8615,285.0947726,317.1180801,7.550430479,87.8
333_O1,333,C1(=CC=CC=C1)P1(OCCCO1)=O,O,36.4517545,8,2,11.91896021,-0.30512,0.1145,-0.2711,-0.24308,-0.12465,-0.06227,0,0,0,0,0,6,6,24,13,4,11,9,0,3,0,1,0,0,0,0,25,14,18,1,0,6,7,21,4,0,0,6,0,2,1,0,0,0.333333333,17.33333333,16.49802364,15.31150499,24.29096868,23.39607843,23.704,17.00642096,26.84354884,0.722222222,0.687417652,0.637979374,1.012123695,0.974836601,0.987666667,0.708600873,1.118481202,40.04,0.5,3,0,28.400723,23.215277,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.071428571,1.9419,50.2035,166.895966,198.0445808,8.251857535,89
333_O2,333,C1(=CC=CC=C1)P1(OCCCO1)=O,O,41.9390495,8,2,12.06582166,-0.30512,0.1145,-0.2711,-0.24308,-0.12465,-0.06227,0,0,0,0,0,6,6,24,13,4,11,9,0,3,0,1,0,0,0,0,25,14,18,1,0,6,7,21,4,0,0,6,0,2,1,0,0,0.333333333,17.33333333,16.49802364,15.31150499,24.29096868,23.39607843,23.704,17.00642096,26.84354884,0.722222222,0.687417652,0.637979374,1.012123695,0.974836601,0.987666667,0.708600873,1.118481202,40.04,0.5,3,0,28.400723,23.215277,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.071428571,1.9419,50.2035,166.895966,198.0445808,8.251857535,89
333_O3,333,C1(=CC=CC=C1)P1(OCCCO1)=O,O,100.9760425,8,1,17.94554072,-0.25443,0.1064,-0.43971,-0.41573,-0.18748,-0.06227,0,0,0,0,0,6,6,24,13,4,11,9,0,3,0,1,0,0,0,0,25,14,18,1,0,6,7,21,4,0,0,6,0,2,1,0,0,0.333333333,17.33333333,16.49802364,15.31150499,24.29096868,23.39607843,23.704,17.00642096,26.84354884,0.722222222,0.687417652,0.637979374,1.012123695,0.974836601,0.987666667,0.708600873,1.118481202,40.04,0.5,3,0,28.400723,23.215277,2,0,2,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,0.071428571,1.9419,50.2035,166.895966,198.0445808,8.251857535,89
334_O1,334,C1(=CC=CC=C1)P1(OCCO1)=O,O,33.3274095,8,2,12.12314334,-0.30276,0.1388,-0.15425,-0.12841,-0.12465,-0.06227,0,0,0,0,0,6,6,21,12,4,9,8,0,3,0,1,0,0,0,0,22,13,15,1,0,6,7,18,4,0,0,6,0,2,0,0,0,0.25,16,15.3301775,13.76967718,21.40313183,20.67058824,20.944,15.20786647,23.42825919,0.761904762,0.730008453,0.655698913,1.019196754,0.984313725,0.997333333,0.724184117,1.11563139,37.04,0.523809524,3,0,25.397137,21.208863,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0.076923077,1.5518,45.5865,149.5999808,184.0289308,8.763282418,89.2
334_O2,334,C1(=CC=CC=C1)P1(OCCO1)=O,O,33.0963655,8,2,12.50268163,-0.30276,0.1388,-0.15425,-0.12841,-0.12465,-0.06227,0,0,0,0,0,6,6,21,12,4,9,8,0,3,0,1,0,0,0,0,22,13,15,1,0,6,7,18,4,0,0,6,0,2,0,0,0,0.25,16,15.3301775,13.76967718,21.40313183,20.67058824,20.944,15.20786647,23.42825919,0.761904762,0.730008453,0.655698913,1.019196754,0.984313725,0.997333333,0.724184117,1.11563139,37.04,0.523809524,3,0,25.397137,21.208863,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0.076923077,1.5518,45.5865,149.5999808,184.0289308,8.763282418,89.2
334_O3,334,C1(=CC=CC=C1)P1(OCCO1)=O,O,83.4692085,8,1,18.91602606,-0.25442,0.10657,-0.43482,-0.36728,-0.12465,-0.06227,0,0,0,0,0,6,6,21,12,4,9,8,0,3,0,1,0,0,0,0,22,13,15,1,0,6,7,18,4,0,0,6,0,2,0,0,0,0.25,16,15.3301775,13.76967718,21.40313183,20.67058824,20.944,15.20786647,23.42825919,0.761904762,0.730008453,0.655698913,1.019196754,0.984313725,0.997333333,0.724184117,1.11563139,37.04,0.523809524,3,0,25.397137,21.208863,2,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0.076923077,1.5518,45.5865,149.5999808,184.0289308,8.763282418,89.2
335_O1,335,C(C)(C)OP(OC(C)C)=O,O,24.7367735,8,2,11.32301114,-0.30787,0.07256,-0.35299,-0.1376,-0.15411,0,0,0,0,0,0,0,0,25,10,4,15,6,0,3,0,1,0,0,0,0,24,9,23,1,0,0,1,23,1,0,0,0,0,4,2,0,0,1,15,13.83371593,13.39516059,25.06664239,23.84705882,24.224,15.60352994,28.67412813,0.6,0.553348637,0.535806424,1.002665696,0.953882353,0.96896,0.624141198,1.146965125,9.04,0,3,0,26.057895,27.228105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.444444444,2.2261,41.4435,158.5303051,166.075881,6.643035239,89.56
335_O2,335,C(C)(C)OP(OC(C)C)=O,O,23.993757,8,2,10.98622812,-0.30787,0.07256,-0.35299,-0.1376,-0.15411,0,0,0,0,0,0,0,0,25,10,4,15,6,0,3,0,1,0,0,0,0,24,9,23,1,0,0,1,23,1,0,0,0,0,4,2,0,0,1,15,13.83371593,13.39516059,25.06664239,23.84705882,24.224,15.60352994,28.67412813,0.6,0.553348637,0.535806424,1.002665696,0.953882353,0.96896,0.624141198,1.146965125,9.04,0,3,0,26.057895,27.228105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.444444444,2.2261,41.4435,158.5303051,166.075881,6.643035239,89.56
335_O3,335,C(C)(C)OP(OC(C)C)=O,O,91.5084895,8,1,18.14819897,-0.26339,0.05575,-0.39778,-0.27519,-0.30821,0,0,0,0,0,0,0,0,25,10,4,15,6,0,3,0,1,0,0,0,0,24,9,23,1,0,0,1,23,1,0,0,0,0,4,2,0,0,1,15,13.83371593,13.39516059,25.06664239,23.84705882,24.224,15.60352994,28.67412813,0.6,0.553348637,0.535806424,1.002665696,0.953882353,0.96896,0.624141198,1.146965125,9.04,0,3,0,26.057895,27.228105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.444444444,2.2261,41.4435,158.5303051,166.075881,6.643035239,89.56
336_N1,336,CN(P1(OCCO1)=O)C,N,65.0487005,7,3,6.122000203,-0.21485,0.18689,-0.40217,-0.23903,0,0,0,0,0,0,0,0,0,19,9,5,10,4,1,3,0,1,0,0,0,0,19,9,18,1,0,0,1,18,1,0,0,0,0,2,0,0,0,1,13.33333333,12.58028158,10.79855465,19.51019665,18.7254902,19.052,12.26582635,21.92664227,0.701754386,0.662120083,0.568344982,1.026852455,0.985552116,1.002736842,0.645569808,1.154033804,9.05,0.263157895,3,0,20.48393,23.92207,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.111111111,0.7029,33.1975,122.5786363,151.0398298,7.949464727,91.12
336_O1,336,CN(P1(OCCO1)=O)C,O,44.0762065,8,2,12.38704046,-0.29418,0.19469,-0.35401,-0.24006,0,0,0,0,0,0,0,0,0,19,9,5,10,4,1,3,0,1,0,0,0,0,19,9,18,1,0,0,1,18,1,0,0,0,0,2,0,0,0,1,13.33333333,12.58028158,10.79855465,19.51019665,18.7254902,19.052,12.26582635,21.92664227,0.701754386,0.662120083,0.568344982,1.026852455,0.985552116,1.002736842,0.645569808,1.154033804,9.05,0.263157895,3,0,20.48393,23.92207,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.111111111,0.7029,33.1975,122.5786363,151.0398298,7.949464727,91.12
336_O2,336,CN(P1(OCCO1)=O)C,O,44.404394,8,2,11.95917261,-0.29418,0.19469,-0.35401,-0.24006,0,0,0,0,0,0,0,0,0,19,9,5,10,4,1,3,0,1,0,0,0,0,19,9,18,1,0,0,1,18,1,0,0,0,0,2,0,0,0,1,13.33333333,12.58028158,10.79855465,19.51019665,18.7254902,19.052,12.26582635,21.92664227,0.701754386,0.662120083,0.568344982,1.026852455,0.985552116,1.002736842,0.645569808,1.154033804,9.05,0.263157895,3,0,20.48393,23.92207,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.111111111,0.7029,33.1975,122.5786363,151.0398298,7.949464727,91.12
336_O3,336,CN(P1(OCCO1)=O)C,O,93.1783075,8,1,18.74768561,-0.24075,0.16656,-0.63666,-0.47909,0,0,0,0,0,0,0,0,0,19,9,5,10,4,1,3,0,1,0,0,0,0,19,9,18,1,0,0,1,18,1,0,0,0,0,2,0,0,0,1,13.33333333,12.58028158,10.79855465,19.51019665,18.7254902,19.052,12.26582635,21.92664227,0.701754386,0.662120083,0.568344982,1.026852455,0.985552116,1.002736842,0.645569808,1.154033804,9.05,0.263157895,3,0,20.48393,23.92207,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0.111111111,0.7029,33.1975,122.5786363,151.0398298,7.949464727,91.12
337_N1,337,CN(P1(OCC(CO1)(C)C)=O)C,N,63.0900775,7,3,6.004599892,-0.21486,0.18676,-0.40588,-0.27615,-0.03169,-0.14258,0,0,0,0,0,0,0,28,12,5,16,7,1,3,0,1,0,0,0,0,28,12,27,1,0,0,1,27,1,0,0,0,0,4,0,0,1,1,17.33333333,16.08382,15.42403806,28.17370721,26.90196078,27.332,17.66148982,32.17251121,0.619047619,0.574422143,0.550858502,1.006203829,0.960784314,0.976142857,0.630767494,1.149018258,12.05,0.214285714,3,0,29.494688,29.941312,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0.083333333,1.7291,46.9785,174.466592,193.08678,6.895956429,92.5
